юра,4.437956885467256,Npmsny
динка,4.425206308815157,Npfsny
лизавета,4.29266572436109,Npfsny
валентина,4.2778867923295,Npfsny
катерина,4.269027637037146,Npfsny
егор,4.227464439712654,Npmsny
варвара,4.226760368525912,Npfsny
надежда,4.222985922328955,Npfsny
сережа,4.20828717491777,Npmsny
галя,4.192311323719725,Npfsny
петя,4.189249305287434,Npmsny
евгения,4.177307401580645,Npfsny
ефим,4.1762532882429895,Npmsny
аня,4.170409482271895,Npfsny
надя,4.163671921112973,Npfsny
ваня,4.159578634620213,Npmsny
оля,4.155723109775972,Npfsny
аля,4.151553850729595,Npfsny
тимофей,4.141952671419737,Npmsny
алеша,4.133009725779012,Npmsny
лиза,4.130085172761696,Npfsny
ира,4.127731267368219,Npfsny
дима,4.12387874926019,Npmsny
витя,4.113028357451023,Npmsny
самоделкин,4.107190565160525,Npmsny
виталий,4.099702543767975,Npmsny
гусев,4.099387723542588,Npmsny
леня,4.093362365736956,Npmsny
толя,4.087252235218338,Npmsny
рита,4.074434441598912,Npfsny
матвей,4.068050113741667,Npmsny
лида,4.064310568679134,Npfsny
никитин,4.060194002484302,Npmsny
сапожников,4.059504098475989,Npmsny
дон,4.057427786241149,Npmsny
гриша,4.05534149968989,Npmsny
саня,4.054294586008384,Npmsny
томас,4.053245142528974,Npmsny
стас,4.0468946632732745,Npmsny
ленька,4.040449944288545,Npmsny
пашка,4.0390047034143635,Npmsny
алена,4.036099712770956,Npfsny
ять,4.03500531198543,Npmsny
валерия,4.027637968528579,Npfsny
юля,4.0231568163184885,Npfsny
алик,4.022029266186451,Npmsny
алина,4.0132860622921935,Npfsny
артем,4.010589768599781,Npmsny
боря,4.009816314286882,Npmsny
иоганн,4.008653543895089,Npmsny
васька,4.004755003515899,Npmsny
маргарита,3.9968513371225134,Npfsny
артур,3.989207235051948,Npmsny
феликс,3.9855388412680792,Npmsny
колька,3.9847194174742233,Npmsny
синцов,3.9785239560329817,Npmsny
орлов,3.976856796665519,Npmsny
анискин,3.9692743531654324,Npmsny
ксения,3.967571235367479,Npfsny
вика,3.9645746129577395,Npfsny
александра,3.962421438086647,Npfsny
зоя,3.95281855579808,Npfsny
вовка,3.95281855579808,Npmsny
нюра,3.9479362976350907,Npfsny
ванька,3.947489722293013,Npmsny
штирлица,3.941642064537402,Npmsny
кузьма,3.932026295745803,Npmsny
руслан,3.932026295745803,Npmsny
кира,3.9292393697207197,Npfsny
юлия,3.928773138348081,Npfsny
служкин,3.9254954285868453,Npmsny
полина,3.92076965310057,Npfsny
ломакин,3.9183873405887057,Npmsny
витька,3.9140659668060636,Npmsny
гарри,3.912615900410831,Npmsvy
виктория,3.912131467028864,Npfsny
зинаида,3.905292042498558,Npfsny
жан,3.902823050732779,Npmsny
мышкин,3.9018315103890515,Npmsny
мао,3.9013348900011415,Npmsvy
серега,3.8998416123744017,Npmsny
зина,3.8983431825432304,Npfsny
оксана,3.897341349384085,Npfsny
клавдия,3.8963371998456315,Npfsny
леша,3.895834253081948,Npmsny
варя,3.8943219086103062,Npfsny
димка,3.892804279289937,Npmsny
аглая,3.891789572094911,Npfsny
женька,3.889242383081031,Npcsny
лина,3.889242383081031,Npfsny
эдуард,3.8877068676974456,Npmsny
клава,3.883067475997015,Npfsny
чонкин,3.8794244811508496,Npmsny
смирнов,3.8768035046871208,Npmsny
инк,3.876277405916664,Npfsny
федя,3.869379486607914,Npmsny
шура,3.865619337734607,Npcsny
генка,3.86507950611519,Npmsny
макс,3.860190586023209,Npmsny
петька,3.8579999408644152,Npmsny
елизавета,3.8552460034061466,Npfsny
афанасий,3.850803054356428,Npmsny
тим,3.850803054356428,Npmsny
медведев,3.850244476167653,Npmsny
ян,3.8496851786249273,Npmsny
инна,3.8457497971681693,Npfsny
борисов,3.8406370496475297,Npmsny
слава,3.839492662998792,Npmsny
дина,3.8337250552312,Npfsny
ленка,3.8255195172828094,Npfsny
страхов,3.8243345384251306,Npmsny
веня,3.8231463174871942,Npmsny
станислав,3.8231463174871942,Npmsny
монах,3.821954836679776,Npmsny
маня,3.8201614639377324,Npfsny
бруно,3.8201614639377324,Npmsvy
сеня,3.8195620235638854,Npmsny
гена,3.815342613034539,Npmsny
спартак,3.8141294991678194,Npmsny
волков,3.812912987218604,Npmsny
Жильцов,3.809242871163638,Npm--y
валера,3.8055414753333974,Npmsny
павло,3.8049214973809953,Npfsny
жора,3.8049214973809953,Npmsny
дарья,3.8036788799898997,Npfsny
лукашенко,3.802432696977301,Npcsvy
олексин,3.7999295518234963,Npmsny
гога,3.7961475730734904,Npmsny
антонина,3.788483353902058,Npfsny
забелин,3.7871927304205637,Npmsny
потапов,3.7852495751345616,Npmsny
денис,3.784599919842284,Npmsny
ася,3.7826451026698433,Npfsny
филипп,3.7747366386418126,Npmsny
жириновский,3.774071053098659,Npmsny
маруся,3.771398463237332,Npfsny
юрка,3.771398463237332,Npmsny
пастернак,3.770727738035439,Npmsny
мартин,3.768709324726551,Npmsny
миронов,3.7625971826587143,Npmsny
александров,3.7605405356491235,Npmsny
немцов,3.7598528166108727,Npmsny
соня,3.7584741028120074,Npfsny
соколов,3.7584741028120074,Npmsny
жанна,3.757090998197455,Npfsny
ефремов,3.7550080470491625,Npmsny
нелли,3.754311504025908,Npfsvy
чайковский,3.7529150575433188,Npmsgy
паша,3.7522151468649927,Npmsny
лева,3.749404169531164,Npmsny
чарли,3.749404169531164,Npmsvy
марат,3.7472839318851534,Npmsny
наташка,3.7437270366394735,Npfsny
тоня,3.7437270366394735,Npfsny
антоний,3.7415788320192074,Npmsny
явлинский,3.7408603959878706,Npmsny
серафим,3.739419948624563,Npmsny
джордж,3.738697929369478,Npmsny
леночка,3.738697929369478,Npfsny
ерофеев,3.738697929369478,Npmsny
леха,3.737974707750382,Npmsny
гирин,3.7365246413551496,Npmsny
федоров,3.731410938247994,Npmsny
гавриил,3.7299387521538403,Npmsny
эда,3.7292007834428773,Npmsny
степанида,3.722502021094175,Npfsny
анти,3.721751295787268,Npmsvy
шурка,3.719491302056369,Npcsny
савва,3.71569831303923,Npmsny
морозов,3.7149357237618097,Npmsny
анастасия,3.7149357237618097,Npfsny
моисей,3.7134065162596452,Npmsny
эдик,3.7126398885550103,Npmsny
роберт,3.711102561350081,Npmsny
громыко,3.7103318522180846,Npcsvy
зубов,3.708011484372939,Npmsny
сан,3.708011484372939,Npmsny
ева,3.7064576563043174,Npfsny
танька,3.7056786525404677,Npfsny
раиса,3.702548588671437,Npfsny
девяткин,3.702548588671437,Npmsny
фадеев,3.702548588671437,Npmsny
блок,3.701762535095938,Npmsny
нинка,3.7001861468609825,Npfsny
захар,3.7001861468609825,Npmsny
вова,3.7001861468609825,Npmsny
лукин,3.697016100071476,Npmsny
любовь,3.696219959643381,Npfsny
андреев,3.6954223570649183,Npmsny
мик,3.6946232869555855,Npmsny
гоголь,3.6938227439051254,Npmsgy
алиса,3.6889882470595086,Npfsny
наполеон,3.688177239387967,Npmsny
любимов,3.688177239387967,Npmsny
николаев,3.6865506663933107,Npmsny
роза,3.6857350896617866,Npfsny
мила,3.6840993269675275,Npfsny
нонна,3.6832791294019245,Npfsny
сима,3.681634072579285,Npfsny
настенек,3.676661180666263,Npfsny
даша,3.675826801001538,Npfsny
глазьев,3.6749908152151964,Npmsny
хальдор,3.6733140004606812,Npmsny
кеннеди,3.6716306864079296,Npcsvy
бусыгин,3.667393633464675,Npmsny
евтушенко,3.6665412397034975,Npcsvy
андрюша,3.664831416700075,Npmsny
светка,3.661391442422666,Npfsny
грызлов,3.658793461702757,Npmsny
ашхен,3.657052800126456,Npfsvy
тима,3.6561798461000707,Npmsny
сорин,3.6561798461000707,Npmsny
данченко,3.6561798461000707,Npcsvy
гете,3.655305133856936,Npcsvy
ключарев,3.654428656300307,Npmsny
бурденко,3.650904949489707,Npcsvy
митька,3.650019537395252,Npmsny
света,3.6482432793694493,Npfsny
владислав,3.647352418581373,Npmsny
леонардо,3.647352418581373,Npmsvy
андрюха,3.644668819011151,Npmsny
леля,3.643770588118251,Npfsny
фомин,3.637430410087232,Npmsny
кудрин,3.6356017990408236,Npmsny
тихон,3.63468459810455,Npmsny
симонов,3.6337654560008263,Npmsny
матюшин,3.632844364495635,Npmsny
суханов,3.6309963000818217,Npmsny
гаврила,3.6309963000818217,Npmsny
егоров,3.6309963000818217,Npmsny
валька,3.6291403379328506,Npmsny
арнольд,3.627276410256693,Npmsny
люда,3.627276410256693,Npfsny
ксюша,3.6263414379216194,Npfsny
шурик,3.6254044483846917,Npmsny
ганин,3.624465432922864,Npmsny
дэвид,3.621636142904,Npmsny
люська,3.621636142904,Npfsny
осип,3.620688935370608,Npmsny
тов,3.620688935370608,Npmsny
матвиенко,3.6159216593795707,Npcsvy
пьер,3.6159216593795707,Npmsny
ирк,3.614961892178121,Npfsny
шевченко,3.614961892178121,Npcsvy
альберт,3.613999999244699,Npmsny
ромео,3.6120697983700616,Npmsvy
майкл,3.610130980498675,Npmsny
андропов,3.610130980498675,Npmsny
чапаев,3.6072064274813584,Npmsny
козлов,3.6052457267158307,Npmsny
павлов,3.6042620468345774,Npmsny
лиля,3.6042620468345774,Npfsny
селезнев,3.603276133852926,Npmsny
кольцов,3.603276133852926,Npmsny
семенов,3.60228797760886,Npmsny
титов,3.601297567870838,Npmsny
всеволод,3.601297567870838,Npmsny
шахов,3.6003048943371603,Npmsny
игнатий,3.6003048943371603,Npmsny
баклаков,3.5993099466353247,Npmsny
франц,3.5983127143213762,Npmsny
вениамин,3.5973131868792496,Npmsny
новиков,3.596311353720104,Npmsny
ника,3.593291912946325,Npfsny
шойгу,3.592280749551463,Npcsvy
лука,3.5912672263799106,Npmsny
соловьев,3.5892330564694577,Npmsny
моисеев,3.5892330564694577,Npmsny
майя,3.58821238741705,Npfsny
макаров,3.5871893139594713,Npmsny
вовочка,3.583072747764639,Npmsny
михайлов,3.583072747764639,Npmsny
юлий,3.583072747764639,Npmsny
гамлет,3.582037480333034,Npmsny
шумахер,3.582037480333034,Npmsny
алехин,3.580999739141774,Npmsny
алма,3.580999739141774,Npfsny
карина,3.579959512340496,Npfsny
черненко,3.5789167879934816,Npcsvy
скуляев,3.5778715540788313,Npmsny
бессонов,3.5778715540788313,Npmsny
скобелев,3.5757735090231395,Npmsny
вальтер,3.5757735090231395,Npmsny
вилли,3.5747206733998733,Npmsvy
поля,3.5736652792428076,Npfsny
шеварднадзе,3.570483620456619,Npcsvy
ричард,3.567278480581407,Npmsny
медея,3.567278480581407,Npfsny
аким,3.567278480581407,Npmsny
рюрик,3.565128503507848,Npmsny
анджела,3.565128503507848,Npfsny
виноградов,3.5640495104512087,Npmsny
колесников,3.5640495104512087,Npmsny
санька,3.562967829986921,Npmsny
колесов,3.561883448694701,Npmsny
жуан,3.5597065294404264,Npmsny
колять,3.5586139641298535,Npmsny
полынов,3.5586139641298535,Npmsny
голубев,3.557518643292251,Npmsny
данте,3.555319679192313,Npcsvy
ким,3.5542160077421654,Npmsny
филиппов,3.553109524387196,Npmsny
думчев,3.553109524387196,Npmsny
пикассо,3.553109524387196,Npcsvy
малян,3.5520002147626055,Npmpgy
леа,3.5520002147626055,Npfsvy
вероника,3.5520002147626055,Npfsny
лаврентий,3.550888064393238,Npmsny
довлатов,3.550888064393238,Npmsny
малинин,3.5497730586924465,Npmsny
гуревич,3.5497730586924465,Npmsny
абрам,3.5497730586924465,Npmsny
тимур,3.5475344223856498,Npmsny
ильин,3.5475344223856498,Npmsny
ницше,3.5452841868752394,Npcsvy
голев,3.5441546817342693,Npmsny
исаак,3.5441546817342693,Npmsny
поль,3.5418868202784473,Npmsny
африкан,3.5418868202784473,Npmsny
киров,3.5396070539835485,Npmsgy
степанов,3.5396070539835485,Npmsny
шукшин,3.538462667334811,Npmsny
белов,3.537315257203964,Npmsny
фил,3.5361648075725314,Npmsny
грачев,3.5361648075725314,Npmsny
клара,3.5361648075725314,Npfsny
сергеев,3.5350113022943996,Npmsny
шамиль,3.5350113022943996,Npmsny
каганович,3.5350113022943996,Npmsny
севастьянов,3.5326950595672186,Npmsny
яша,3.5326950595672186,Npmsny
кириенко,3.5326950595672186,Npcsvy
шварц,3.531532289175426,Npmsny
мюллер,3.531532289175426,Npmsny
тарас,3.531532289175426,Npmsny
шувалов,3.530366397248636,Npmsny
генри,3.530366397248636,Npmsvy
володька,3.530366397248636,Npmsny
зайцев,3.526849823525799,Npmsny
машка,3.5256712760402564,Npfsny
карпов,3.5233045427611493,Npmsny
митрохин,3.5221163218232134,Npmsny
орджоникидзе,3.5209248410157947,Npcsvy
алексеев,3.518532027899904,Npmsny
фоменко,3.516125958134026,Npcsvy
михаэль,3.513706484010613,Npmsny
поляков,3.512491673478932,Npmsny
отелло,3.512491673478932,Npmsvy
лия,3.5112734553396137,Npfsny
нюрк,3.5100518104218326,Npfsny
сандра,3.5100518104218326,Npfsny
киселев,3.5088267193925264,Npmsny
третьяков,3.5088267193925264,Npmsny
володин,3.507598162754561,Npmsny
панин,3.507598162754561,Npmsny
островский,3.5063661208448695,Npmsgy
соломон,3.5051305738325627,Npmsny
серго,3.503891501717014,Npmsny
дик,3.503891501717014,Npmsny
сильва,3.5026488843259185,Npfsny
франко,3.5014027013133195,Npcsvy
марков,3.5001529321576124,Npmsny
старшов,3.498899556159515,Npmsny
эмма,3.498899556159515,Npfsny
тихонов,3.498899556159515,Npmsny
черчилль,3.498899556159515,Npmsny
ворошилов,3.4976425524400128,Npmsny
шостакович,3.4976425524400128,Npmsgy
казакевич,3.4963818999382688,Npmsny
григорьев,3.4963818999382688,Npmsny
давыдов,3.4963818999382688,Npmsny
том,3.4938495634228737,Npmsny
жорж,3.4938495634228737,Npmsny
самойлов,3.4938495634228737,Npmsny
ломоносов,3.4925778363592364,Npmsgy
рудольф,3.4925778363592364,Npmsny
ванечка,3.4925778363592364,Npmsny
ганна,3.4925778363592364,Npfsny
анечка,3.4913023744089937,Npfsny
боб,3.490023155569821,Npmsny
черная,3.4887401576443935,Npf--y
твардовский,3.4887401576443935,Npmsny
Николаевич,3.4887401576443935,Npmsny
сальери,3.4887401576443935,Npcsvy
захаров,3.4887401576443935,Npmsny
наум,3.4874533582380773,Npmsny
каспаров,3.4874533582380773,Npmsny
пономарев,3.4874533582380773,Npmsny
сэм,3.484868264403584,Npmsny
джулия,3.484868264403584,Npfsny
князев,3.483569924178303,Npmsny
билл,3.483569924178303,Npmsny
славик,3.483569924178303,Npmsny
коваленко,3.4822676908730585,Npcsvy
быков,3.4822676908730585,Npmsny
крюков,3.4822676908730585,Npmsny
анюта,3.4822676908730585,Npfsny
дмитриев,3.480961541070775,Npmsny
диана,3.4783373972446263,Npfsny
зощенко,3.477019355316713,Npcsvy
цветаев,3.4743712100270248,Npfsgy
фаина,3.470368467573351,Npfsny
валиев,3.470368467573351,Npmsny
устинов,3.4690259796978413,Npmsny
ицхак,3.4676793290625696,Npmsny
питер,3.4663284897716107,Npmsny
качалов,3.4649734356866446,Npmsny
рая,3.46361414042392,Npfsny
глаша,3.46361414042392,Npfsny
колобашкин,3.4622505773511714,Npmsny
сева,3.4622505773511714,Npmsny
лешка,3.46088271958449,Npmsny
трофим,3.4595105399851422,Npmsny
луи,3.4595105399851422,Npmsvy
лапшин,3.4595105399851422,Npmsny
юсуф,3.4595105399851422,Npmsny
лазарь,3.4581340111563392,Npmsny
сати,3.4567531054399536,Npfsvy
барбара,3.4567531054399536,Npfsny
дитрих,3.4567531054399536,Npmsny
джо,3.4567531054399536,Npmsvy
климов,3.4567531054399536,Npmsny
рэдрик,3.455367794913187,Npmsny
лолита,3.453978051385181,Npfsny
родион,3.4525838463935763,Npmsny
борька,3.4525838463935763,Npmsny
михалев,3.4525838463935763,Npmsny
валерка,3.4525838463935763,Npmsny
джакомо,3.4497819367915734,Npmsvy
жак,3.4497819367915734,Npmsny
иннокентий,3.4497819367915734,Npmsny
арсений,3.4483741738671827,Npmsny
кузя,3.4483741738671827,Npmsny
воробьев,3.446961832843925,Npmsny
сорокин,3.446961832843925,Npmsny
лавров,3.4455448838483185,Npmsny
отто,3.4455448838483185,Npmsvy
миллер,3.4455448838483185,Npmsny
алька,3.4441232967135242,Npmsny
цветков,3.4426970409754922,Npmsny
филатов,3.4412660858690436,Npmsny
эдди,3.4398304003238893,Npmsvy
антонио,3.431115168425677,Npmsvy
сергий,3.431115168425677,Npmsgy
клим,3.428170787778896,Npmsny
борман,3.428170787778896,Npmsny
чернов,3.426691077720848,Npmsny
маленков,3.426691077720848,Npmsny
тома,3.4252063088151568,Npfsny
наталия,3.4252063088151568,Npfsny
гумилев,3.4252063088151568,Npmsny
гришка,3.423716446352646,Npmsny
аксенов,3.422221455265695,Npmsny
джеймс,3.4207213001232866,Npmsny
катька,3.4207213001232866,Npfsny
пасть,3.4192159451259694,Npmsny
дроздов,3.4192159451259694,Npmsny
шурочка,3.4192159451259694,Npcsny
прохоров,3.4177053541007307,Npmsny
рома,3.4177053541007307,Npmsny
герцен,3.4177053541007307,Npmsgy
модест,3.4161894904957815,Npmsny
сильвия,3.4146683173752486,Npfsny
элла,3.4146683173752486,Npfsny
симон,3.4146683173752486,Npmsny
марфа,3.4131417974137763,Npfsny
гинзбург,3.4131417974137763,Npmsny
чезар,3.4131417974137763,Npmsny
мишель,3.4131417974137763,Npmsny
михалков,3.411609892891029,Npmsny
васенька,3.411609892891029,Npmsny
надька,3.411609892891029,Npfsny
серафима,3.411609892891029,Npfsny
зверев,3.4100725656860997,Npmsny
харитонов,3.4100725656860997,Npmsny
микоян,3.4085297772718186,Npmsny
выготского,3.4085297772718186,Npmsgy
романов,3.406981488708958,Npmsny
белый,3.406981488708958,Npmsny
барсуков,3.406981488708958,Npmsny
вознесенский,3.405427660640336,Npmsny
вадик,3.405427660640336,Npmsny
иисус,4.354800176921303,Np
сахаров,3.8725767610380615,Np
марк,4.298479122945439,Np
буш,4.0714219822471325,Np
некрасов,3.8463141825392206,Np
вадим,4.415581660470875,Np
чехов,4.2591127914544185,Np
гайдар,3.8135216691429132,Np
олег,4.974889671377888,Np
чубайс,4.150435255180343,Np
платон,3.9785239560329817,Np
гоша,4.240401827734814,Np
гагарин,3.7605405356491235,Np
молотов,4.003971078245462,Np
ельцин,4.690686449413232,Np
константин,4.521282628608654,Np
мейерхольд,3.9992375765428756,Np
владимир,5.22499518055767,Np
леонтьев,3.8055414753333974,Np
карамзин,3.928773138348081,Np
лебедев,3.9964523527288995,Np
шолохов,3.8067787823865626,Np
джон,4.090157225861745,Np
свет,4.0727634334508185,Np
софья,4.136493390034888,Np
людмила,4.322682760325419,Np
толстый,4.352344547298671,Np
аркадий,4.248519717956994,Np
данилов,4.29266572436109,Np
антон,4.538577241793173,Np
горбачев,4.278721171994225,Np
фома,4.760059246694092,Np
костя,4.622675690631534,Np
алексей,5.0801670198047635,Np
коста,3.8284678957615643,Np
есенин,3.853585219424682,Np
коля,4.6174528887556905,Np
евгений,4.760540535649124,Np
адам,3.883067475997015,Np
давид,4.0186289440426455,Np
петр,5.137879068897968,Np
алла,4.284722954419052,Np
яков,4.339310271084012,Np
павел,4.928399792542236,Np
герман,4.3929529749472245,Np
достоевский,4.466057816978864,Np
вера,4.593392899920831,Np
роман,4.24289843210221,Np
станиславский,3.9781077657932693,Np
иоанн,4.181498454437508,Np
василий,4.9691043416220975,Np
попов,4.1187887177501485,Np
мария,4.8105921842956185,Np
татьяна,4.572713226654223,Np
александр,5.288610657721273,Np
высоцкий,3.835463394370907,Np
ленин,4.739059089042602,Np
лариса,4.301455793144793,Np
наташа,4.715012042975063,Np
геннадий,4.425503668965017,Np
георгий,4.449641365668189,Np
катя,4.7771243357600595,Np
мандельштам,3.853585219424682,Np
троцкий,3.765324315525139,Np
пугачев,3.8331440591821373,Np
ли,3.7891272301977637,Np
вид,4.723326322834335,Np
лев,4.611779526899813,Np
иван,3.8337250552312,Np
вайс,4.322494387092405,Np
валя,4.29427720851767,Np
вася,4.514312617370558,Np
глеб,4.273057749061462,Np
греф,3.878377987917012,Np
женя,4.510785209664915,Np
илья,4.741722376717887,Np
карл,3.977274186877275,Np
лена,4.335304171985311,Np
люся,4.178096310938186,Np
маша,4.5520002147626055,Np
митя,4.479520224526592,Np
миша,4.759026113667264,Np
нина,4.703333222095168,Np
саша,4.7764624022652,Np
таня,4.702862612171671,Np
юрий,4.890415945809337,Np
берия,4.017489561276568,Np
борис,5.1009281666946675,Np
бунин,3.928773138348081,Np
гуров,4.466869329794064,Np
елена,4.575036792168097,Np
жуков,3.9545804019543667,Np
игорь,4.985375080149282,Np
иосиф,4.254289683528332,Np
ирина,4.591774283625956,Np
лидия,4.356197184903245,Np
маркс,4.00003008494145,Np
настя,4.430674781892856,Np
ольга,4.915222544006006,Np
путин,5.0038926078356525,Np
сашка,4.26860123103146,Np
семен,4.640793175832636,Np
эфрос,3.9425468450352836,Np
пушкин,3.9097011614036132,Np
сталин,3.931563048254517,Np
андрей,5.272825443903796,Np
виктор,5.030821254360162,Np
володя,4.670955529673581,Np
галина,4.280800134709562,Np
генрих,4.1529480557212,Np
гитлер,4.224405186604816,Np
иванов,4.500903225143367,Np
кирилл,4.332919444445466,Np
леонид,4.5520002147626055,Np
лужков,4.052193156995859,Np
максим,4.590251332391762,Np
марина,4.80342992929125,Np
михаил,5.067236954854888,Np
моцарт,3.7787088719607484,Np
никита,4.424163941994406,Np
петров,4.270516769710099,Np
сергей,5.317281843011774,Np
степан,4.4801759614500565,Np
тамара,4.3947115782340544,Np
хрущев,4.453838832123882,Np
николай,3.895834253081948,Np
алексий,3.9425468450352836,Np
ахматов,4.14394681160641,Np
брежнев,4.074434441598912,Np
валерий,4.478600526293514,Np
горький,4.215337170186272,Np
дмитрий,4.960951157643773,Np
зюганов,4.1410952289262,Np
кадыров,3.919818295695155,Np
ковалев,3.8141294991678194,Np
михайло,4.153782435385925,Np
наталья,4.512978005536364,Np
савелий,4.376463964705019,Np
шекспир,3.932951310966437,Np
яковлев,4.198622020080656,Np
анатолий,4.7464329300153985,Np
бродский,3.886165903992394,Np
булгаков,3.9097011614036132,Np
валентин,4.30539321342313,Np
васильев,4.0757666343057934,Np
вячеслав,4.16772698775279,Np
григорий,4.563833389778969,Np
касьянов,4.322494387092405,Np
кузнецов,4.2050892968242,Np
светлана,4.37762718000662,Np
тургенев,3.738697929369478,Np
екатерина,4.348457426718528,Np
лермонтов,3.8463141825392206,Np
маяковский,4.079409232328523,Np
солженицын,3.9847194174742233,Np
березовский,4.097493994603494,Np
черномырдин,3.738697929369478,Np
ходорковский,4.011747373412845,Np
александрович,4.334938142058963,Np
